% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 40 Vpp range
% Acquisition rate: 5.0000000000e+01 Hz, Precision mode
% Output 1 (off) - Sine, 1.000 000 Hz, 6.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (on) - Ramp, 10.000 000 Hz, 8.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (on) - Square, 10.000 000 Hz, 2.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Sine, 1.000 000 Hz, 6.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-07-24 T 17:16:52 +0200
% Ch1,2,3=LVDT1,2,3. Ch4=Vin. Only LVDT1 is a actuator. ramp wave with 50% duty cycle, 6Vpp,T=1Hz
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
Time,LVDT1,LVDT2,LVDT3,Vin
9.0820000000e+01, 9.1548788846e-01, 1.4221719167e-03, 1.0052338120e+00, -6.7128382707e-03
9.0840000000e+01, 9.1538366823e-01, 1.2853828621e-03, 9.7363481668e-01, -6.7420562827e-03
9.0860000000e+01, 9.1524615542e-01, 1.1710301075e-03, 9.9396572320e-01, -6.7420562827e-03
9.0880000000e+01, 9.1495014101e-01, 1.4503982295e-03, 1.0051020892e+00, -6.7347517797e-03
9.0900000000e+01, 9.1478729690e-01, 1.8310915772e-03, 9.5849682797e-01, -6.7201427737e-03
9.0920000000e+01, 9.1472360676e-01, 2.1538847959e-03, 1.0050434654e+00, -6.7493607858e-03
9.0940000000e+01, 9.1461070150e-01, 2.3558114955e-03, 9.8384984693e-01, -6.7566652888e-03
9.0960000000e+01, 9.1453326008e-01, 2.4622029824e-03, 9.9754467492e-01, -6.7858833008e-03
9.0980000000e+01, 9.1460491149e-01, 2.3724577826e-03, 1.0051903869e+00, -6.7639697918e-03
9.1000000000e+01, 9.1461432026e-01, 2.5287881307e-03, 9.6829570104e-01, -6.7420562827e-03
9.1020000000e+01, 9.1479019190e-01, 2.3145576537e-03, 1.0052171658e+00, -6.7128382707e-03
9.1040000000e+01, 9.1475762308e-01, 2.8957301977e-03, 9.9006759702e-01, -6.7274472767e-03
9.1060000000e+01, 9.1515062021e-01, 2.6235995918e-03, 1.0008420873e+00, -6.7274472767e-03
9.1080000000e+01, 9.1502034492e-01, 2.3811428019e-03, 1.0054907439e+00, -6.7566652888e-03
9.1100000000e+01, 9.1492480970e-01, 2.7893387108e-03, 9.8309714525e-01, -6.7420562827e-03
9.1120000000e+01, 9.1493783723e-01, 2.8790839107e-03, 1.0059220998e+00, -6.7274472767e-03
9.1140000000e+01, 9.1491033467e-01, 2.8023662398e-03, 9.8739695357e-01, -6.7712742948e-03
9.1160000000e+01, 9.1480900945e-01, 3.6404706060e-03, 1.0008080709e+00, -6.7493607858e-03
9.1180000000e+01, 9.1458971271e-01, 3.7041607478e-03, 1.0065618962e+00, -6.7639697918e-03
9.1200000000e+01, 9.1452964132e-01, 3.9372087667e-03, 9.8356758380e-01, -6.7420562827e-03
9.1220000000e+01, 9.1443482986e-01, 4.2353944307e-03, 1.0068238943e+00, -6.7420562827e-03
9.1240000000e+01, 9.1455786764e-01, 4.0124789343e-03, 9.7717540956e-01, -6.7347517797e-03
9.1260000000e+01, 9.1463169030e-01, 4.1760467985e-03, 9.9691645852e-01, -6.7420562827e-03
9.1280000000e+01, 9.1472722551e-01, 4.1166991664e-03, 1.0073095317e+00, -6.7566652888e-03
9.1300000000e+01, 9.1481262820e-01, 4.1840080663e-03, 9.6851572153e-01, -6.7420562827e-03
9.1320000000e+01, 9.1509633884e-01, 4.2440794500e-03, 1.0074709283e+00, -6.7274472767e-03
9.1340000000e+01, 9.1507317878e-01, 4.2643444951e-03, 9.7694308530e-01, -6.7347517797e-03
9.1360000000e+01, 9.1504567622e-01, 4.2491457113e-03, 9.9675433816e-01, -6.7420562827e-03
9.1380000000e+01, 9.1503988621e-01, 4.1442017276e-03, 1.0080144657e+00, -6.7639697918e-03
9.1400000000e+01, 9.1497909107e-01, 4.3019795789e-03, 9.5849899923e-01, -6.7566652888e-03
9.1420000000e+01, 9.1486763333e-01, 4.6124690203e-03, 1.0081194097e+00, -6.7493607858e-03
9.1440000000e+01, 9.1489296463e-01, 5.0590237646e-03, 9.9000969689e-01, -6.7858833008e-03
9.1460000000e+01, 9.1482637948e-01, 4.9461185132e-03, 1.0024220370e+00, -6.7931878039e-03
9.1480000000e+01, 9.1467222039e-01, 4.7543243361e-03, 1.0087099910e+00, -6.7639697918e-03
9.1500000000e+01, 9.1480249568e-01, 4.5987177397e-03, 9.8119802102e-01, -6.7274472767e-03
9.1520000000e+01, 9.1493132347e-01, 4.6334578170e-03, 1.0086513671e+00, -6.7201427737e-03
9.1540000000e+01, 9.1505508499e-01, 4.2122343791e-03, 9.9217588546e-01, -6.7493607858e-03
9.1560000000e+01, 9.1518536028e-01, 4.1384117147e-03, 1.0037566350e+00, -6.7566652888e-03
9.1580000000e+01, 9.1539162949e-01, 3.7302158058e-03, 1.0085580032e+00, -6.7785787978e-03
9.1600000000e+01, 9.1551611477e-01, 3.6643544092e-03, 9.8838994078e-01, -6.7566652888e-03
9.1620000000e+01, 9.1564711381e-01, 3.3046498583e-03, 1.0085333956e+00, -6.7347517797e-03
9.1640000000e+01, 9.1566665511e-01, 2.8305925527e-03, 9.7861060901e-01, -6.7639697918e-03
9.1660000000e+01, 9.1579548289e-01, 3.2865560680e-03, 9.9811064868e-01, -6.7566652888e-03
9.1680000000e+01, 9.1559934621e-01, 3.2916223292e-03, 1.0084291754e+00, -6.7493607858e-03
9.1700000000e+01, 9.1549295472e-01, 3.1533857714e-03, 9.6685688284e-01, -6.7128382707e-03
9.1720000000e+01, 9.1543360709e-01, 2.9579728363e-03, 1.0077792465e+00, -6.7274472767e-03
9.1740000000e+01, 9.1552335229e-01, 2.7915099657e-03, 9.7896090479e-01, -6.7420562827e-03
9.1760000000e+01, 9.1545387213e-01, 3.2800423035e-03, 9.9734998573e-01, -6.7274472767e-03
9.1780000000e+01, 9.1568836765e-01, 2.8428963301e-03, 1.0076583799e+00, -6.7639697918e-03
9.1800000000e+01, 9.1583094672e-01, 2.6040582983e-03, 9.6599778967e-01, -6.7347517797e-03
9.1820000000e+01, 9.1573903027e-01, 2.5780032403e-03, 1.0068781757e+00, -6.7347517797e-03
9.1840000000e+01, 9.1608064103e-01, 2.5729369790e-03, 9.9067120586e-01, -6.7566652888e-03
9.1860000000e+01, 9.1625289391e-01, 1.7666776837e-03, 1.0014941875e+00, -6.7566652888e-03
9.1880000000e+01, 9.1621670633e-01, 1.7862189773e-03, 1.0067298066e+00, -6.7420562827e-03
9.1900000000e+01, 9.1620150755e-01, 1.6139660937e-03, 9.8111985585e-01, -6.7128382707e-03
9.1920000000e+01, 9.1603070217e-01, 1.8940579674e-03, 1.0063252295e+00, -6.7493607858e-03
9.1940000000e+01, 9.1587871433e-01, 2.0279520155e-03, 9.8902105219e-01, -6.7639697918e-03
9.1960000000e+01, 9.1584469800e-01, 1.8832016932e-03, 1.0010034839e+00, -6.7493607858e-03
9.1980000000e+01, 9.1569488142e-01, 1.7645064289e-03, 1.0057389907e+00, -6.7931878039e-03
9.2000000000e+01, 9.1557618615e-01, 2.0069632188e-03, 9.7951240352e-01, -6.7493607858e-03
9.2020000000e+01, 9.1556967239e-01, 2.1328959992e-03, 1.0055529865e+00, -6.7712742948e-03
9.2040000000e+01, 9.1539814326e-01, 1.6979212807e-03, 9.7376581572e-01, -6.7420562827e-03
9.2060000000e+01, 9.1553276106e-01, 1.7927327418e-03, 9.9423930131e-01, -6.7858833008e-03
9.2080000000e+01, 9.1570356644e-01, 1.6791037388e-03, 1.0053488885e+00, -6.7712742948e-03
9.2100000000e+01, 9.1556894864e-01, 1.5184308810e-03, 9.6113200759e-01, -6.7566652888e-03
9.2120000000e+01, 9.1568474890e-01, 1.5039558488e-03, 1.0046750758e+00, -6.7493607858e-03
9.2140000000e+01, 9.1566955011e-01, 1.8759641771e-03, 9.7658989451e-01, -6.7420562827e-03
9.2160000000e+01, 9.1563987630e-01, 1.4880333133e-03, 9.9464749722e-01, -6.7347517797e-03
9.2180000000e+01, 9.1543794960e-01, 1.8137215385e-03, 1.0051136693e+00, -6.7639697918e-03
9.2200000000e+01, 9.1522516662e-01, 1.8332628320e-03, 9.5826233245e-01, -6.7785787978e-03
9.2220000000e+01, 9.1516509524e-01, 2.1148022089e-03, 1.0048393674e+00, -6.7201427737e-03
9.2240000000e+01, 9.1504422872e-01, 2.8204600301e-03, 9.8667826822e-01, -6.7055337677e-03
9.2260000000e+01, 9.1479091566e-01, 2.3427839665e-03, 9.9878084267e-01, -6.7201427737e-03
9.2280000000e+01, 9.1462734779e-01, 2.6843947272e-03, 1.0054118549e+00, -6.7347517797e-03
9.2300000000e+01, 9.1465340285e-01, 2.7220298110e-03, 9.7789916118e-01, -6.7274472767e-03
9.2320000000e+01, 9.1462807154e-01, 2.8428963301e-03, 1.0054871251e+00, -6.6763157556e-03
9.2340000000e+01, 9.1466136412e-01, 2.9659341041e-03, 9.9025360118e-01, -6.7347517797e-03
9.2360000000e+01, 9.1447680746e-01, 3.2105621488e-03, 1.0010823728e+00, -6.7347517797e-03
9.2380000000e+01, 9.1474749056e-01, 2.7379523464e-03, 1.0057599795e+00, -6.7201427737e-03
9.2400000000e+01, 9.1479453441e-01, 2.4470041986e-03, 9.8854699488e-01, -6.6909247616e-03
9.2420000000e+01, 9.1472143550e-01, 2.9608678428e-03, 1.0062941082e+00, -6.6836202586e-03
9.2440000000e+01, 9.1479960068e-01, 2.6474833950e-03, 9.7749820278e-01, -6.7201427737e-03
9.2460000000e+01, 9.1482710324e-01, 3.2351697035e-03, 9.9688461345e-01, -6.7201427737e-03
9.2480000000e+01, 9.1499790862e-01, 3.0954856425e-03, 1.0070743124e+00, -6.7347517797e-03
9.2500000000e+01, 9.1486546207e-01, 3.2778710486e-03, 9.7056249109e-01, -6.7493607858e-03
9.2520000000e+01, 9.1496099728e-01, 3.4725602321e-03, 1.0074000006e+00, -6.7493607858e-03
9.2540000000e+01, 9.1518753154e-01, 3.3466274517e-03, 9.7635467524e-01, -6.7347517797e-03
9.2560000000e+01, 9.1538366823e-01, 3.2286559390e-03, 9.9687809968e-01, -6.7420562827e-03
9.2580000000e+01, 9.1541985581e-01, 3.2713572841e-03, 1.0082113262e+00, -6.7493607858e-03
9.2600000000e+01, 9.1550887725e-01, 3.1208169489e-03, 9.5819719481e-01, -6.7566652888e-03
9.2620000000e+01, 9.1568113014e-01, 3.3003073486e-03, 1.0080043332e+00, -6.7201427737e-03
9.2640000000e+01, 9.1593082444e-01, 3.6658019124e-03, 9.8861358003e-01, -6.7639697918e-03
9.2660000000e+01, 9.1596266952e-01, 3.4631514612e-03, 1.0016468991e+00, -6.7493607858e-03
9.2680000000e+01, 9.1596339327e-01, 3.2865560680e-03, 1.0087237423e+00, -6.7347517797e-03
9.2700000000e+01, 9.1589608437e-01, 3.3538649678e-03, 9.7380706956e-01, -6.7055337677e-03
9.2720000000e+01, 9.1589680812e-01, 3.7193595317e-03, 1.0089082990e+00, -6.7347517797e-03
9.2740000000e+01, 9.1602129340e-01, 3.5319078643e-03, 9.9424219631e-01, -6.7493607858e-03
9.2760000000e+01, 9.1605386222e-01, 3.8568723378e-03, 1.0047148821e+00, -6.7274472767e-03
9.2780000000e+01, 9.1621308757e-01, 3.5702666997e-03, 1.0092774123e+00, -6.7639697918e-03
9.2800000000e+01, 9.1630066152e-01, 3.6455368673e-03, 9.9258697638e-01, -6.7639697918e-03
9.2820000000e+01, 9.1637014167e-01, 3.6274430770e-03, 1.0092499097e+00, -6.7566652888e-03
9.2840000000e+01, 9.1656048835e-01, 3.5109190675e-03, 9.8260065164e-01, -6.7493607858e-03
9.2860000000e+01, 9.1641646178e-01, 3.7468620929e-03, 1.0003702012e+00, -6.7420562827e-03
9.2880000000e+01, 9.1640922426e-01, 3.4443339193e-03, 1.0089546191e+00, -6.7493607858e-03
9.2900000000e+01, 9.1632165031e-01, 3.6940282253e-03, 9.7656745821e-01, -6.7201427737e-03
9.2920000000e+01, 9.1621743008e-01, 3.8257510186e-03, 1.0086347209e+00, -6.7347517797e-03
9.2940000000e+01, 9.1601116087e-01, 3.4624277096e-03, 9.7671582729e-01, -6.7420562827e-03
9.2960000000e+01, 9.1590259813e-01, 3.7215307865e-03, 9.9707351262e-01, -6.7347517797e-03
9.2980000000e+01, 9.1573106900e-01, 3.9097062055e-03, 1.0081346085e+00, -6.7566652888e-03
9.3000000000e+01, 9.1560079371e-01, 3.8025909670e-03, 9.6238916414e-01, -6.7420562827e-03
9.3020000000e+01, 9.1549367847e-01, 3.2199709197e-03, 1.0073819068e+00, -6.7420562827e-03
9.3040000000e+01, 9.1548426970e-01, 4.1166991664e-03, 9.8402644232e-01, -6.7420562827e-03
9.3060000000e+01, 9.1556026362e-01, 3.7251495446e-03, 9.9896684684e-01, -6.7493607858e-03
9.3080000000e+01, 9.1564711381e-01, 3.6911332188e-03, 1.0075888998e+00, -6.7420562827e-03
9.3100000000e+01, 9.1585193552e-01, 3.5333553675e-03, 9.6807061429e-01, -6.7201427737e-03
9.3120000000e+01, 9.1571080395e-01, 3.6274430770e-03, 1.0070062797e+00, -6.7274472767e-03
9.3140000000e+01, 9.1580272041e-01, 3.7352820671e-03, 9.9152161401e-01, -6.7128382707e-03
9.3160000000e+01, 9.1567316887e-01, 3.5963217577e-03, 1.0020174599e+00, -6.7274472767e-03
9.3180000000e+01, 9.1556243487e-01, 3.1251594586e-03, 1.0066784203e+00, -6.7493607858e-03
9.3200000000e+01, 9.1524326041e-01, 3.0296242459e-03, 9.8501798203e-01, -6.7712742948e-03
9.3220000000e+01, 9.1502758243e-01, 3.2619485132e-03, 1.0062412743e+00, -6.7639697918e-03
9.3240000000e+01, 9.1487052833e-01, 2.7821011947e-03, 9.8161707320e-01, -6.7493607858e-03
9.3260000000e+01, 9.1476703185e-01, 3.1931921101e-03, 9.9823802896e-01, -6.7566652888e-03
9.3280000000e+01, 9.1474387180e-01, 2.8371063172e-03, 1.0059394699e+00, -6.7785787978e-03
9.3300000000e+01, 9.1468524792e-01, 2.6069533047e-03, 9.7966222010e-01, -6.7420562827e-03
9.3320000000e+01, 9.1496461604e-01, 2.4006840954e-03, 1.0056658918e+00, -6.7347517797e-03
9.3340000000e+01, 9.1516147648e-01, 2.0489408122e-03, 9.7475952668e-01, -6.7858833008e-03
9.3360000000e+01, 9.1540538077e-01, 2.0836808896e-03, 9.9508464319e-01, -6.7639697918e-03
9.3380000000e+01, 9.1569271016e-01, 1.6675237130e-03, 1.0059148623e+00, -6.7566652888e-03
9.3400000000e+01, 9.1582877547e-01, 1.6436399098e-03, 9.6240725793e-01, -6.7493607858e-03
9.3420000000e+01, 9.1589825562e-01, 1.4446082166e-03, 1.0057122119e+00, -6.7493607858e-03
9.3440000000e+01, 9.1617183373e-01, 1.1637925913e-03, 9.7757564420e-01, -6.7858833008e-03
9.3460000000e+01, 9.1616459621e-01, 1.5292871552e-03, 9.9574615216e-01, -6.8077968099e-03
9.3480000000e+01, 9.1607919352e-01, 1.2991341427e-03, 1.0060972477e+00, -6.8224058159e-03
9.3500000000e+01, 9.1607123226e-01, 1.3186754362e-03, 9.6428756462e-01, -6.7931878039e-03
9.3520000000e+01, 9.1611899986e-01, 1.9714993898e-03, 1.0062781856e+00, -6.7785787978e-03
9.3540000000e+01, 9.1625506517e-01, 1.5524472067e-03, 9.8977737262e-01, -6.8077968099e-03
9.3560000000e+01, 9.1649390320e-01, 1.1840576365e-03, 1.0011677755e+00, -6.8004923069e-03
9.3580000000e+01, 9.1650910198e-01, 1.1739251139e-03, 1.0069918047e+00, -6.8224058159e-03
9.3600000000e+01, 9.1692670666e-01, 1.0479923335e-03, 9.8360015262e-01, -6.8077968099e-03
9.3620000000e+01, 9.1716554469e-01, 1.2354440009e-03, 1.0072009689e+00, -6.8077968099e-03
9.3640000000e+01, 9.1748978542e-01, 7.5414917922e-04, 9.8334611580e-01, -6.7858833008e-03
9.3660000000e+01, 9.1776336352e-01, 1.0704286335e-03, 1.0000749106e+00, -6.8004923069e-03
9.3680000000e+01, 9.1790160008e-01, 9.7706467557e-04, 1.0078494504e+00, -6.8077968099e-03
9.3700000000e+01, 9.1787844003e-01, 1.1558313236e-03, 9.8135073261e-01, -6.7712742948e-03
9.3720000000e+01, 9.1758242562e-01, 1.6125185905e-03, 1.0079428143e+00, -6.7931878039e-03
9.3740000000e+01, 9.1742826653e-01, 1.5394196777e-03, 9.7639954784e-01, -6.7785787978e-03
9.3760000000e+01, 9.1724732863e-01, 2.1430285217e-03, 9.9702719252e-01, -6.8297103189e-03
9.3780000000e+01, 9.1714383215e-01, 2.4195016373e-03, 1.0085102356e+00, -6.7931878039e-03
9.3800000000e+01, 9.1695999924e-01, 2.6286658531e-03, 9.5913590065e-01, -6.7785787978e-03
9.3820000000e+01, 9.1688690032e-01, 2.9384315428e-03, 1.0081671773e+00, -6.7785787978e-03
9.3840000000e+01, 9.1681669642e-01, 3.3278099098e-03, 9.8864035884e-01, -6.7712742948e-03
9.3860000000e+01, 9.1704757318e-01, 3.0918668845e-03, 1.0016331478e+00, -6.7712742948e-03
9.3880000000e+01, 9.1713369962e-01, 3.3118873744e-03, 1.0088453326e+00, -6.7712742948e-03
9.3900000000e+01, 9.1720390353e-01, 3.3770250194e-03, 9.7434698827e-01, -6.7420562827e-03
9.3920000000e+01, 9.1714238464e-01, 3.6701444221e-03, 1.0088185538e+00, -6.7201427737e-03
9.3940000000e+01, 9.1698171178e-01, 4.2021018565e-03, 9.9416475489e-01, -6.7566652888e-03
9.3960000000e+01, 9.1670813367e-01, 4.3135596047e-03, 1.0046975121e+00, -6.7639697918e-03
9.3980000000e+01, 9.1657134462e-01, 4.3215208725e-03, 1.0091355570e+00, -6.7639697918e-03
9.4000000000e+01, 9.1626157893e-01, 4.6906341943e-03, 9.9575411343e-01, -6.7347517797e-03
9.4020000000e+01, 9.1567534013e-01, 4.9757923293e-03, 1.0090429168e+00, -6.7347517797e-03
9.4040000000e+01, 9.1537643071e-01, 5.4216233220e-03, 9.8014423867e-01, -6.7712742948e-03
9.4060000000e+01, 9.1516220023e-01, 5.5207772928e-03, 9.9916877353e-01, -6.7493607858e-03
9.4080000000e+01, 9.1503626745e-01, 5.7567203181e-03, 1.0090378505e+00, -6.7639697918e-03
9.4100000000e+01, 9.1506159876e-01, 5.7154664763e-03, 9.6646533322e-01, -6.7712742948e-03
9.4120000000e+01, 9.1521431035e-01, 5.4918272283e-03, 1.0086795935e+00, -6.7420562827e-03
9.4140000000e+01, 9.1531346432e-01, 5.7646815858e-03, 9.8481098907e-01, -6.7712742948e-03
9.4160000000e+01, 9.1555592111e-01, 5.7342840182e-03, 1.0003246049e+00, -6.7785787978e-03
9.4180000000e+01, 9.1575205780e-01, 5.3687894543e-03, 1.0092318159e+00, -6.7712742948e-03
9.4200000000e+01, 9.1554868359e-01, 5.2804917577e-03, 9.7171687491e-01, -6.7712742948e-03
9.4220000000e+01, 9.1552045728e-01, 5.3926732575e-03, 1.0090718668e+00, -6.7639697918e-03
9.4240000000e+01, 9.1542926458e-01, 5.7711953503e-03, 9.9416909740e-01, -6.7785787978e-03
9.4260000000e+01, 9.1532576810e-01, 5.6959251827e-03, 1.0047293572e+00, -6.7931878039e-03
9.4280000000e+01, 9.1508548256e-01, 5.4679434251e-03, 1.0092658323e+00, -6.7931878039e-03
9.4300000000e+01, 9.1485677705e-01, 5.5403185863e-03, 9.8966084861e-01, -6.7566652888e-03
9.4320000000e+01, 9.1471492174e-01, 5.9159456727e-03, 1.0090342318e+00, -6.7420562827e-03
9.4340000000e+01, 9.1480394318e-01, 4.9808585906e-03, 9.8329183443e-01, -6.7493607858e-03
9.4360000000e+01, 9.1482855074e-01, 5.5034072541e-03, 1.0005923930e+00, -6.7639697918e-03
9.4380000000e+01, 9.1480177193e-01, 4.7948544264e-03, 1.0085196444e+00, -6.7566652888e-03
9.4400000000e+01, 9.1497981483e-01, 4.3815922562e-03, 9.7994014072e-01, -6.7566652888e-03
9.4420000000e+01, 9.1522661413e-01, 4.1297266954e-03, 1.0082337625e+00, -6.7639697918e-03
9.4440000000e+01, 9.1514555395e-01, 4.1318979502e-03, 9.7657324822e-01, -6.7639697918e-03
9.4460000000e+01, 9.1535616566e-01, 3.9075349507e-03, 9.9707857888e-01, -6.7858833008e-03
9.4480000000e+01, 9.1519187405e-01, 3.9806338634e-03, 1.0081650061e+00, -6.7858833008e-03
9.4500000000e+01, 9.1517305651e-01, 3.9690538376e-03, 9.6292618784e-01, -6.7712742948e-03
9.4520000000e+01, 9.1490526841e-01, 3.9538550538e-03, 1.0075078396e+00, -6.7347517797e-03
9.4540000000e+01, 9.1468018166e-01, 3.8850986507e-03, 9.8067185360e-01, -6.7712742948e-03
9.4560000000e+01, 9.1465195535e-01, 4.1622955179e-03, 9.9771258529e-01, -6.7639697918e-03
9.4580000000e+01, 9.1464833659e-01, 3.6614594027e-03, 1.0073363105e+00, -6.7493607858e-03
9.4600000000e+01, 9.1468452417e-01, 3.3314286679e-03, 9.6628729032e-01, -6.7201427737e-03
9.4620000000e+01, 9.1490816342e-01, 3.4450576709e-03, 1.0066646690e+00, -6.7201427737e-03
9.4640000000e+01, 9.1513035516e-01, 3.1541095231e-03, 9.9001982941e-01, -6.7420562827e-03
9.4660000000e+01, 9.1562178251e-01, 2.1698073314e-03, 1.0010331577e+00, -6.7566652888e-03
9.4680000000e+01, 9.1597642080e-01, 1.8216828062e-03, 1.0065640675e+00, -6.7493607858e-03
9.4700000000e+01, 9.1631658405e-01, 1.4178294070e-03, 9.8187907129e-01, -6.7420562827e-03
9.4720000000e+01, 9.1668642113e-01, 1.3128854233e-03, 1.0065343937e+00, -6.7201427737e-03
9.4740000000e+01, 9.1708158951e-01, 9.0107075636e-04, 9.8729779960e-01, -6.7712742948e-03
9.4760000000e+01, 9.1731463753e-01, 8.4099937260e-04, 1.0007081932e+00, -6.7639697918e-03
9.4780000000e+01, 9.1751439297e-01, 8.8152946284e-04, 1.0069006120e+00, -6.7712742948e-03
9.4800000000e+01, 9.1764177325e-01, 8.7212069189e-04, 9.8208606425e-01, -6.7420562827e-03
9.4820000000e+01, 9.1759111064e-01, 1.0624673657e-03, 1.0066661165e+00, -6.7274472767e-03
9.4840000000e+01, 9.1765986704e-01, 7.8309924368e-04, 9.7619110737e-01, -6.7493607858e-03
9.4860000000e+01, 9.1783863369e-01, 8.6633067900e-04, 9.9618474564e-01, -6.7420562827e-03
9.4880000000e+01, 9.1792982640e-01, 6.5644271166e-04, 1.0066892765e+00, -6.7274472767e-03
9.4900000000e+01, 9.1807747172e-01, 4.9794110873e-04, 9.6732225512e-01, -6.7493607858e-03
9.4920000000e+01, 9.1836262986e-01, 8.6850193384e-05, 1.0062521306e+00, -6.7274472767e-03
9.4940000000e+01, 9.1868035682e-01, 4.8491357973e-05, 9.7547169827e-01, -6.7420562827e-03
9.4960000000e+01, 9.1882727839e-01, -1.5994910615e-04, 9.9531045369e-01, -6.7639697918e-03
9.4980000000e+01, 9.1906973518e-01, 5.0662612807e-05, 1.0067500717e+00, -6.7785787978e-03
9.5000000000e+01, 9.1900315004e-01, 3.2641197680e-04, 9.5566406417e-01, -6.7931878039e-03
9.5020000000e+01, 9.1907263019e-01, 4.8201857328e-04, 1.0068977170e+00, -6.7639697918e-03
9.5040000000e+01, 9.1896117244e-01, 8.4027562099e-04, 9.8762131657e-01, -6.7639697918e-03
9.5060000000e+01, 9.1857975534e-01, 1.1760963687e-03, 1.0003578974e+00, -6.7639697918e-03
9.5080000000e+01, 9.1847191635e-01, 1.4851383069e-03, 1.0078081965e+00, -6.7785787978e-03
9.5100000000e+01, 9.1819689074e-01, 1.5821210228e-03, 9.6900570137e-01, -6.7639697918e-03
9.5120000000e+01, 9.1797397524e-01, 2.2877788440e-03, 1.0076359436e+00, -6.7347517797e-03
9.5140000000e+01, 9.1790304759e-01, 2.8515813494e-03, 9.9208469276e-01, -6.7347517797e-03
9.5160000000e+01, 9.1754913305e-01, 2.3731815342e-03, 1.0027593053e+00, -6.7493607858e-03
9.5180000000e+01, 9.1760630942e-01, 2.1727023378e-03, 1.0078081965e+00, -6.7566652888e-03
9.5200000000e+01, 9.1762512697e-01, 2.3536402407e-03, 9.8666451694e-01, -6.7566652888e-03
9.5220000000e+01, 9.1727048868e-01, 1.7905614869e-03, 1.0079717644e+00, -6.7566652888e-03
9.5240000000e+01, 9.1726035615e-01, 2.6033345467e-03, 9.8318471919e-01, -6.7785787978e-03
9.5260000000e+01, 9.1707362824e-01, 2.9543540783e-03, 1.0003738200e+00, -6.8151013129e-03
9.5280000000e+01, 9.1692236415e-01, 3.3126111260e-03, 1.0088004600e+00, -6.7931878039e-03
9.5300000000e+01, 9.1651199699e-01, 3.7758121574e-03, 9.8060743971e-01, -6.7931878039e-03
9.5320000000e+01, 9.1615156869e-01, 4.4344261239e-03, 1.0090523255e+00, -6.7712742948e-03
9.5340000000e+01, 9.1556460613e-01, 4.1818368114e-03, 9.7781810099e-01, -6.7712742948e-03
9.5360000000e+01, 9.1505436124e-01, 5.3948445124e-03, 9.9831402288e-01, -6.7639697918e-03
9.5380000000e+01, 9.1487197584e-01, 5.3658944479e-03, 1.0092745173e+00, -6.7931878039e-03
9.5400000000e+01, 9.1450431002e-01, 5.6756601376e-03, 9.6635098046e-01, -6.7712742948e-03
9.5420000000e+01, 9.1434436091e-01, 5.7422452859e-03, 1.0088967189e+00, -6.7493607858e-03
9.5440000000e+01, 9.1421336187e-01, 5.7125714698e-03, 9.7940818329e-01, -6.7931878039e-03
9.5460000000e+01, 9.1409466661e-01, 5.6336825442e-03, 9.9807228984e-01, -6.7712742948e-03
9.5480000000e+01, 9.1426330073e-01, 5.5584123766e-03, 1.0090458118e+00, -6.7931878039e-03
9.5500000000e+01, 9.1414026296e-01, 5.6525000861e-03, 9.6016290418e-01, -6.7785787978e-03
9.5520000000e+01, 9.1406499279e-01, 5.7502065536e-03, 1.0086224171e+00, -6.7712742948e-03
9.5540000000e+01, 9.1407078280e-01, 6.3125615558e-03, 9.9010957461e-01, -6.7639697918e-03
9.5560000000e+01, 9.1385944733e-01, 5.5678211475e-03, 1.0023540044e+00, -6.7712742948e-03
9.5580000000e+01, 9.1363436058e-01, 6.1424799271e-03, 1.0089893592e+00, -6.8077968099e-03
9.5600000000e+01, 9.1343315763e-01, 6.4616543877e-03, 9.8153022301e-01, -6.7858833008e-03
9.5620000000e+01, 9.1324425846e-01, 6.4138867814e-03, 1.0088590839e+00, -6.7493607858e-03
9.5640000000e+01, 9.1292363650e-01, 6.8517565064e-03, 9.9294523343e-01, -6.7712742948e-03
9.5660000000e+01, 9.1304088426e-01, 6.6693711003e-03, 1.0038644740e+00, -6.7639697918e-03
9.5680000000e+01, 9.1316464578e-01, 6.4413893426e-03, 1.0087128860e+00, -6.7785787978e-03
9.5700000000e+01, 9.1340565507e-01, 6.0889223078e-03, 9.8982803524e-01, -6.7931878039e-03
9.5720000000e+01, 9.1366982441e-01, 6.1844575205e-03, 1.0082301437e+00, -6.7712742948e-03
9.5740000000e+01, 9.1396583882e-01, 4.6681978944e-03, 9.7930613431e-01, -6.8077968099e-03
