% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 40 Vpp range
% Acquisition rate: 5.0000000000e+01 Hz, Precision mode
% Output 1 (on) - Sine, 1.000 000 Hz, 6.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 3.9 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (on) - Sine, 1.000 000 Hz, 6.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-07-24 T 17:03:36 +0200
% Ch1,2,3=LVDT1,2,3. Ch4=Vin. Only LVDT1 is a actuator. Sine wave with 50% duty cycle, 6Vpp,T=1Hz
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
Time,LVDT1,LVDT2,LVDT3,Vin
8.6980000000e+01, 9.1907624895e-01, 5.8225817148e-03, 1.0029699170e+00, 5.9811681172e+00
8.7000000000e+01, 9.1898867500e-01, 5.7350077698e-03, 1.0028888568e+00, 5.9365887353e+00
8.7020000000e+01, 9.1848422013e-01, 5.6025612249e-03, 1.0028570117e+00, 5.7979930951e+00
8.7040000000e+01, 9.1847915387e-01, 5.4346508510e-03, 1.0028649730e+00, 5.5677989871e+00
8.7060000000e+01, 9.1844658505e-01, 5.2479229352e-03, 1.0029293869e+00, 5.2498704934e+00
8.7080000000e+01, 9.1788857255e-01, 4.9830298454e-03, 1.0029966958e+00, 4.8494522471e+00
8.7100000000e+01, 9.1778000981e-01, 4.7564955910e-03, 1.0032261251e+00, 4.3712118257e+00
8.7120000000e+01, 9.1789798132e-01, 4.4735087109e-03, 1.0034490406e+00, 3.8246743011e+00
8.7140000000e+01, 9.1774454598e-01, 4.1536104986e-03, 1.0036980111e+00, 3.2178600177e+00
8.7160000000e+01, 9.1757446435e-01, 3.8344360379e-03, 1.0039462579e+00, 2.5594759429e+00
8.7180000000e+01, 9.1753827677e-01, 3.5188803353e-03, 1.0044174202e+00, 1.8614722438e+00
8.7200000000e+01, 9.1742681903e-01, 3.1251594586e-03, 1.0045932919e+00, 1.1334835598e+00
8.7220000000e+01, 9.1720390353e-01, 2.7632836528e-03, 1.0050087253e+00, 3.8734318587e-01
8.7240000000e+01, 9.1697230301e-01, 2.4238441470e-03, 1.0055312740e+00, -3.6450930945e-01
8.7260000000e+01, 9.1669365864e-01, 2.0424270477e-03, 1.0058909785e+00, -1.1106862059e+00
8.7280000000e+01, 9.1655035582e-01, 1.6819987452e-03, 1.0063136494e+00, -1.8391569871e+00
8.7300000000e+01, 9.1613419865e-01, 1.3469017491e-03, 1.0066748015e+00, -2.5398560478e+00
8.7320000000e+01, 9.1582949922e-01, 9.8719719813e-04, 1.0069288383e+00, -3.1999274628e+00
8.7340000000e+01, 9.1575567655e-01, 7.4835916632e-04, 1.0074709283e+00, -3.8097146789e+00
8.7360000000e+01, 9.1608281228e-01, 5.1675865063e-04, 1.0079449856e+00, -4.3598241055e+00
8.7380000000e+01, 9.1517016150e-01, 2.7864437044e-04, 1.0081867186e+00, -4.8401024832e+00
8.7400000000e+01, 9.1490164965e-01, 1.0783899012e-04, 1.0084870755e+00, -5.2454585735e+00
8.7420000000e+01, 9.1470768422e-01, 4.7043854750e-05, 1.0088996140e+00, -5.5681934302e+00
8.7440000000e+01, 9.1511588013e-01, -5.5005122476e-05, 1.0090291655e+00, -5.8025730185e+00
8.7460000000e+01, 9.1499428986e-01, -9.1916454664e-05, 1.0091608883e+00, -5.9464498144e+00
8.7480000000e+01, 9.1493566598e-01, -3.0397567684e-05, 1.0094105826e+00, -5.9957406007e+00
8.7500000000e+01, 9.1410914164e-01, 2.5331306404e-05, 1.0094844053e+00, -5.9503869415e+00
8.7520000000e+01, 9.1459333147e-01, 1.4619782553e-04, 1.0095191453e+00, -5.8119666094e+00
8.7540000000e+01, 9.1483216950e-01, 3.4957202837e-04, 1.0096378406e+00, -5.5823203391e+00
8.7560000000e+01, 9.1485532955e-01, 5.5439373443e-04, 1.0095582279e+00, -5.2639316617e+00
8.7580000000e+01, 9.1432120086e-01, 7.9974553074e-04, 1.0094684827e+00, -4.8623154769e+00
8.7600000000e+01, 9.1475834683e-01, 1.1435275462e-03, 1.0095133553e+00, -4.3853460390e+00
8.7620000000e+01, 9.1491395343e-01, 1.4974420843e-03, 1.0094084113e+00, -3.8383191127e+00
8.7640000000e+01, 9.1505146624e-01, 1.8405003481e-03, 1.0091210819e+00, -3.2310592546e+00
8.7660000000e+01, 9.1575350530e-01, 2.2356687280e-03, 1.0089481053e+00, -2.5732230176e+00
8.7680000000e+01, 9.1622177259e-01, 2.6691959433e-03, 1.0087939462e+00, -1.8743281691e+00
8.7700000000e+01, 9.1645264936e-01, 3.0629168200e-03, 1.0084089104e+00, -1.1471356760e+00
8.7720000000e+01, 9.1681235391e-01, 3.5246703482e-03, 1.0082793588e+00, -4.0152853073e-01
8.7740000000e+01, 9.1700270058e-01, 3.9154962184e-03, 1.0077893790e+00, 3.5042622764e-01
8.7760000000e+01, 9.1736747139e-01, 4.3323771466e-03, 1.0075071159e+00, 1.0971801799e+00
8.7780000000e+01, 9.1782488241e-01, 4.7709706232e-03, 1.0073153217e+00, 1.8262280168e+00
8.7800000000e+01, 9.1796022396e-01, 5.1350176838e-03, 1.0068723857e+00, 2.5260432326e+00
8.7820000000e+01, 9.1802101910e-01, 5.4816947057e-03, 1.0064612948e+00, 3.1867647483e+00
8.7840000000e+01, 9.1841473997e-01, 5.8652830598e-03, 1.0061667279e+00, 3.7961721303e+00
8.7860000000e+01, 9.1831775726e-01, 6.1743249980e-03, 1.0059568399e+00, 4.3460332038e+00
8.7880000000e+01, 9.1857613658e-01, 6.3885554750e-03, 1.0055225889e+00, 4.8275679561e+00
8.7900000000e+01, 9.1846612634e-01, 6.6259460036e-03, 1.0053445460e+00, 5.2322447276e+00
8.7920000000e+01, 9.1924994933e-01, 6.7924088742e-03, 1.0051064318e+00, 5.5543075700e+00
8.7940000000e+01, 9.1888734978e-01, 6.8857728321e-03, 1.0047850860e+00, 5.7893080410e+00
8.7960000000e+01, 9.1920001047e-01, 6.9740705287e-03, 1.0046960646e+00, 5.9328415252e+00
8.7980000000e+01, 9.1906249767e-01, 6.9957830771e-03, 1.0046359932e+00, 5.9821396161e+00
8.8000000000e+01, 9.1899736002e-01, 6.9183416546e-03, 1.0044905191e+00, 5.9375675387e+00
8.8020000000e+01, 9.1851389395e-01, 6.8126739193e-03, 1.0043486638e+00, 5.7986139778e+00
8.8040000000e+01, 9.1799134528e-01, 6.6657523422e-03, 1.0042581949e+00, 5.5683176068e+00
8.8060000000e+01, 9.1883885842e-01, 6.5094219941e-03, 1.0043132000e+00, 5.2506082482e+00
8.8080000000e+01, 9.1828591219e-01, 6.2618989430e-03, 1.0044007739e+00, 4.8497444272e+00
8.8100000000e+01, 9.1786034624e-01, 5.9789120629e-03, 1.0043399788e+00, 4.3713944383e+00
8.8120000000e+01, 9.1759472940e-01, 5.6655276151e-03, 1.0045172979e+00, 3.8251271803e+00
8.8140000000e+01, 9.1812451558e-01, 5.3883307478e-03, 1.0048198261e+00, 3.2185977725e+00
8.8160000000e+01, 9.1703020314e-01, 4.9794110873e-03, 1.0048010086e+00, 2.5598557771e+00
8.8180000000e+01, 9.1717133471e-01, 4.5871377139e-03, 1.0050883380e+00, 1.8616329429e+00
8.8200000000e+01, 9.1682682894e-01, 4.1637430211e-03, 1.0051867682e+00, 1.1336588679e+00
8.8220000000e+01, 9.1653081453e-01, 3.7309395574e-03, 1.0055023239e+00, 3.8746736243e-01
8.8240000000e+01, 9.1628618649e-01, 3.2612247616e-03, 1.0057918245e+00, -3.6448009144e-01
8.8260000000e+01, 9.1619933629e-01, 2.8450675849e-03, 1.0061052090e+00, -1.1107592510e+00
8.8280000000e+01, 9.1595615575e-01, 2.3782477955e-03, 1.0063165445e+00, -1.8391789006e+00
8.8300000000e+01, 9.1594819448e-01, 1.9606431156e-03, 1.0067095416e+00, -2.5398487433e+00
8.8320000000e+01, 9.1542202706e-01, 1.5003370907e-03, 1.0067602042e+00, -3.1998690267e+00
8.8340000000e+01, 9.1560730747e-01, 1.1601738333e-03, 1.0071973502e+00, -3.8097073744e+00
8.8360000000e+01, 9.1518825529e-01, 7.5776793727e-04, 1.0072791341e+00, -4.3600286316e+00
8.8380000000e+01, 9.1473735804e-01, 4.4148848303e-04, 1.0075461984e+00, -4.8405480579e+00
8.8400000000e+01, 9.1442107858e-01, 1.6284411259e-04, 1.0075983086e+00, -5.2457434492e+00
8.8420000000e+01, 9.1467511540e-01, -3.2568822519e-05, 1.0079232730e+00, -5.5682810843e+00
8.8440000000e+01, 9.1450937628e-01, -2.2798175763e-04, 1.0080658521e+00, -5.8028286761e+00
8.8460000000e+01, 9.1441890733e-01, -3.9951088957e-04, 1.0080173607e+00, -5.9461284162e+00
8.8480000000e+01, 9.1429514580e-01, -4.5306850882e-04, 1.0081657298e+00, -5.9953680711e+00
8.8500000000e+01, 9.1397669509e-01, -4.6247727977e-04, 1.0083061376e+00, -5.9500947614e+00
8.8520000000e+01, 9.1473229178e-01, -4.9649360551e-04, 1.0081650061e+00, -5.8112215500e+00
8.8540000000e+01, 9.1466281162e-01, -4.4800224754e-04, 1.0081830999e+00, -5.5815752798e+00
8.8560000000e+01, 9.1454701136e-01, -2.8950064461e-04, 1.0083307452e+00, -5.2635080005e+00
8.8580000000e+01, 9.1437331098e-01, -1.4185531586e-04, 1.0081324372e+00, -4.8617895527e+00
8.8600000000e+01, 9.1479887692e-01, 6.5137645038e-05, 1.0080672996e+00, -4.3848858553e+00
8.8620000000e+01, 9.1532070184e-01, 3.3292574130e-04, 1.0078624779e+00, -3.8382241542e+00
8.8640000000e+01, 9.1537281195e-01, 6.7381275034e-04, 1.0078031303e+00, -3.2310154276e+00
8.8660000000e+01, 9.1573613526e-01, 9.8502594329e-04, 1.0075548835e+00, -2.5733252806e+00
8.8680000000e+01, 9.1643166056e-01, 1.3693380490e-03, 1.0074202657e+00, -1.8742112971e+00
8.8700000000e+01, 9.1674721626e-01, 1.7536501547e-03, 1.0071582676e+00, -1.1471064580e+00
8.8720000000e+01, 9.1684492273e-01, 2.1727023378e-03, 1.0069027833e+00, -4.0155774874e-01
8.8740000000e+01, 9.1734575884e-01, 2.5895832661e-03, 1.0066697352e+00, 3.5035318261e-01
8.8760000000e+01, 9.1764177325e-01, 3.0202154749e-03, 1.0065380124e+00, 1.0972313114e+00
8.8780000000e+01, 9.1798193651e-01, 3.4132126000e-03, 1.0062210092e+00, 1.8264982834e+00
8.8800000000e+01, 9.1833295604e-01, 3.8474635669e-03, 1.0060465851e+00, 2.5262258452e+00
8.8820000000e+01, 9.1858265035e-01, 4.2324994242e-03, 1.0059590112e+00, 3.1870131014e+00
8.8840000000e+01, 9.1902920509e-01, 4.6349053202e-03, 1.0056398367e+00, 3.7962743934e+00
8.8860000000e+01, 9.1868614683e-01, 5.0307974518e-03, 1.0054212637e+00, 4.3456533696e+00
8.8880000000e+01, 9.1940700343e-01, 5.3753032188e-03, 1.0052815796e+00, 4.8275022155e+00
8.8900000000e+01, 9.1952642245e-01, 5.6684226215e-03, 1.0050535979e+00, 5.2320767240e+00
8.8920000000e+01, 9.1897492372e-01, 5.9528570048e-03, 1.0049978690e+00, 5.5547093177e+00
8.8940000000e+01, 9.1989770703e-01, 6.2242638592e-03, 1.0050738629e+00, 5.7893372590e+00
8.8960000000e+01, 9.1891485234e-01, 6.3871079718e-03, 1.0048386437e+00, 5.9327757847e+00
8.8980000000e+01, 9.1937009210e-01, 6.5376483070e-03, 1.0049081238e+00, 5.9820300485e+00
8.9000000000e+01, 9.1938673839e-01, 6.6158134810e-03, 1.0049016100e+00, 5.9372972721e+00
8.9020000000e+01, 9.1933607578e-01, 6.6368022777e-03, 1.0050268191e+00, 5.7991325976e+00
8.9040000000e+01, 9.1910592276e-01, 6.6216034939e-03, 1.0049978690e+00, 5.5685440464e+00
8.9060000000e+01, 9.1870279312e-01, 6.5477808295e-03, 1.0050297141e+00, 5.2502649365e+00
8.9080000000e+01, 9.1850231392e-01, 6.3856604685e-03, 1.0051903869e+00, 4.8499708668e+00
8.9100000000e+01, 9.1810931679e-01, 6.2271588656e-03, 1.0052569721e+00, 4.3716866184e+00
8.9120000000e+01, 9.1823307832e-01, 6.0433259563e-03, 1.0055848316e+00, 3.8251563983e+00
8.9140000000e+01, 9.1807023421e-01, 5.8131729438e-03, 1.0056738530e+00, 3.2185101184e+00
8.9160000000e+01, 9.1738049892e-01, 5.5287385605e-03, 1.0059025585e+00, 2.5597169915e+00
8.9180000000e+01, 9.1761354694e-01, 5.2761492481e-03, 1.0063049644e+00, 1.8616913789e+00
8.9200000000e+01, 9.1711488208e-01, 4.9497372713e-03, 1.0065068911e+00, 1.1337099994e+00
8.9220000000e+01, 9.1677544257e-01, 4.5994414913e-03, 1.0066820390e+00, 3.8746736243e-01
8.9240000000e+01, 9.1655904084e-01, 4.2730295145e-03, 1.0070250973e+00, -3.6451661395e-01
8.9260000000e+01, 9.1622756260e-01, 3.9126012119e-03, 1.0073898681e+00, -1.1107446420e+00
8.9280000000e+01, 9.1591707316e-01, 3.5029577998e-03, 1.0074752708e+00, -1.8390547241e+00
8.9300000000e+01, 9.1574192527e-01, 3.1389107392e-03, 1.0077698377e+00, -2.5395711722e+00
8.9320000000e+01, 9.1504929498e-01, 2.7473611174e-03, 1.0079073505e+00, -3.1997740682e+00
8.9340000000e+01, 9.1511298512e-01, 2.3695627762e-03, 1.0081613873e+00, -3.8094736303e+00
8.9360000000e+01, 9.1502251617e-01, 2.0460458058e-03, 1.0083958828e+00, -4.3599117595e+00
8.9380000000e+01, 9.1487993710e-01, 1.7189100774e-03, 1.0085319481e+00, -4.8403873588e+00
8.9400000000e+01, 9.1439140477e-01, 1.4055256296e-03, 1.0085949145e+00, -5.2461159788e+00
8.9420000000e+01, 9.1407150655e-01, 1.1623450881e-03, 1.0087215711e+00, -5.5686682229e+00
8.9440000000e+01, 9.1391517621e-01, 9.8285468846e-04, 1.0089111940e+00, -5.8026387590e+00
8.9460000000e+01, 9.1361409554e-01, 7.6428170178e-04, 1.0087606536e+00, -5.9464352054e+00
8.9480000000e+01, 9.1431106834e-01, 6.4341518265e-04, 1.0087946700e+00, -5.9957990367e+00
8.9500000000e+01, 9.1416414676e-01, 5.6163125055e-04, 1.0088569126e+00, -5.9512853954e+00
8.9520000000e+01, 9.1408308658e-01, 5.0807363129e-04, 1.0087331511e+00, -5.8125874921e+00
8.9540000000e+01, 9.1420033434e-01, 4.9938861196e-04, 1.0085377381e+00, -5.5823787751e+00
8.9560000000e+01, 9.1367850943e-01, 5.5294623121e-04, 1.0084393079e+00, -5.2639243572e+00
8.9580000000e+01, 9.1396511507e-01, 6.3038765364e-04, 1.0083213364e+00, -4.8623958264e+00
8.9600000000e+01, 9.1431468710e-01, 7.3098912765e-04, 1.0079572894e+00, -4.3853971705e+00
8.9620000000e+01, 9.1474097679e-01, 9.3363957888e-04, 1.0077850365e+00, -3.8383702443e+00
8.9640000000e+01, 9.1463169030e-01, 1.1210912463e-03, 1.0074723758e+00, -3.2313514347e+00
8.9660000000e+01, 9.1513107891e-01, 1.3584817748e-03, 1.0070858924e+00, -2.5734713707e+00
8.9680000000e+01, 9.1566448385e-01, 1.6168611002e-03, 1.0068333031e+00, -1.8743793006e+00
8.9700000000e+01, 9.1595832701e-01, 1.9548531027e-03, 1.0067023041e+00, -1.1471868075e+00
8.9720000000e+01, 9.1639909174e-01, 2.2479725054e-03, 1.0063469420e+00, -4.0154313973e-01
8.9740000000e+01, 9.1658220089e-01, 2.5389206533e-03, 1.0059727624e+00, 3.5039700962e-01
8.9760000000e+01, 9.1728206870e-01, 2.9051389687e-03, 1.0058844647e+00, 1.0972020934e+00
8.9780000000e+01, 9.1737326141e-01, 3.1765458230e-03, 1.0054342912e+00, 1.8265494149e+00
8.9800000000e+01, 9.1794140642e-01, 3.4797977482e-03, 1.0051657794e+00, 2.5261966272e+00
8.9820000000e+01, 9.1818531071e-01, 3.7989722089e-03, 1.0050333328e+00, 3.1869619699e+00
8.9840000000e+01, 9.1889531104e-01, 4.0884728535e-03, 1.0048393674e+00, 3.7966761411e+00
8.9860000000e+01, 9.1866226303e-01, 4.3164546112e-03, 1.0044637403e+00, 4.3462888614e+00
8.9880000000e+01, 9.1919494421e-01, 4.5741101849e-03, 1.0043884702e+00, 4.8281304028e+00
8.9900000000e+01, 9.1917685042e-01, 4.8020919425e-03, 1.0042458911e+00, 5.2326829978e+00
8.9920000000e+01, 9.1930640196e-01, 4.9620410487e-03, 1.0039990918e+00, 5.5552425464e+00
8.9940000000e+01, 9.1907769645e-01, 5.1234376580e-03, 1.0039129653e+00, 5.7897974427e+00
8.9960000000e+01, 9.1918625919e-01, 5.2985855480e-03, 1.0040244231e+00, 5.9329730063e+00
8.9980000000e+01, 9.1919783922e-01, 5.3658944479e-03, 1.0039245454e+00, 5.9819789170e+00
9.0000000000e+01, 9.1908638147e-01, 5.4165570607e-03, 1.0039549429e+00, 5.9370708325e+00
9.0020000000e+01, 9.1918987795e-01, 5.4310320929e-03, 1.0040548207e+00, 5.7991252931e+00
9.0040000000e+01, 9.1948010235e-01, 5.4245183284e-03, 1.0041945047e+00, 5.5687339635e+00
9.0060000000e+01, 9.1970880786e-01, 5.3528669189e-03, 1.0043385313e+00, 5.2503379815e+00
9.0080000000e+01, 9.1910809402e-01, 5.2385141643e-03, 1.0045144029e+00, 4.8497809497e+00
9.0100000000e+01, 9.1879181456e-01, 5.1067913710e-03, 1.0047879810e+00, 4.3715551373e+00
9.0120000000e+01, 9.1858337410e-01, 4.9294722261e-03, 1.0050058303e+00, 3.8251198758e+00
9.0140000000e+01, 9.1871147814e-01, 4.7340592910e-03, 1.0052555246e+00, 3.2183494194e+00
9.0160000000e+01, 9.1822222205e-01, 4.5220000688e-03, 1.0055956878e+00, 2.5596366420e+00
9.0180000000e+01, 9.1823380207e-01, 4.2940183112e-03, 1.0059322323e+00, 1.8615818114e+00
9.0200000000e+01, 9.1801522909e-01, 3.9842526215e-03, 1.0062021917e+00, 1.1336661724e+00
9.0220000000e+01, 9.1771993843e-01, 3.7229782897e-03, 1.0065517637e+00, 3.8738701289e-01
9.0240000000e+01, 9.1748978542e-01, 3.4457814225e-03, 1.0069787772e+00, -3.6451661395e-01
9.0260000000e+01, 9.1721258855e-01, 3.1541095231e-03, 1.0074101331e+00, -1.1107446420e+00
9.0280000000e+01, 9.1676965256e-01, 2.8385538204e-03, 1.0076135073e+00, -1.8390108970e+00
9.0300000000e+01, 9.1666326107e-01, 2.5780032403e-03, 1.0080122945e+00, -2.5397099578e+00
9.0320000000e+01, 9.1626013143e-01, 2.3333751956e-03, 1.0083929878e+00, -3.1997959817e+00
9.0340000000e+01, 9.1573106900e-01, 2.0713771122e-03, 1.0086064945e+00, -3.8096489384e+00
9.0360000000e+01, 9.1548354595e-01, 1.8528041255e-03, 1.0088844152e+00, -4.3601016766e+00
9.0380000000e+01, 9.1517088525e-01, 1.6986450323e-03, 1.0091254245e+00, -4.8405115354e+00
9.0400000000e+01, 9.1515641022e-01, 1.5698172454e-03, 1.0093613675e+00, -5.2460575428e+00
9.0420000000e+01, 9.1463965157e-01, 1.4395419553e-03, 1.0094836815e+00, -5.5684198698e+00
9.0440000000e+01, 9.1393182249e-01, 1.3816418264e-03, 1.0095994818e+00, -5.8029382436e+00
9.0460000000e+01, 9.1399044637e-01, 1.3179516846e-03, 1.0095864542e+00, -5.9459019766e+00
9.0480000000e+01, 9.1420829561e-01, 1.2759740911e-03, 1.0096240893e+00, -5.9956675557e+00
9.0500000000e+01, 9.1369515572e-01, 1.2788690976e-03, 1.0095821117e+00, -5.9511466098e+00
9.0520000000e+01, 9.1402518645e-01, 1.3599292781e-03, 1.0096704094e+00, -5.8122295715e+00
9.0540000000e+01, 9.1385799983e-01, 1.3628242845e-03, 1.0094901953e+00, -5.5820646815e+00
9.0560000000e+01, 9.1379720469e-01, 1.4308569360e-03, 1.0092687273e+00, -5.2636906131e+00
9.0580000000e+01, 9.1355836666e-01, 1.5213258874e-03, 1.0088945477e+00, -4.8624834805e+00
9.0600000000e+01, 9.1391662371e-01, 1.7167388226e-03, 1.0089234978e+00, -4.3850027274e+00
9.0620000000e+01, 9.1451661380e-01, 1.8593178900e-03, 1.0086130083e+00, -3.8381145867e+00
9.0640000000e+01, 9.1415763300e-01, 2.0663108509e-03, 1.0082598175e+00, -3.2310446456e+00
9.0660000000e+01, 9.1483795951e-01, 2.3449552214e-03, 1.0080354545e+00, -2.5733179761e+00
9.0680000000e+01, 9.1500659364e-01, 2.6359033692e-03, 1.0077126613e+00, -1.8743062556e+00
9.0700000000e+01, 9.1534748065e-01, 2.9210615041e-03, 1.0072588690e+00, -1.1471648940e+00
9.0720000000e+01, 9.1569560517e-01, 3.2554347487e-03, 1.0068709382e+00, -4.0157235775e-01
9.0740000000e+01, 9.1585772553e-01, 3.6021117706e-03, 1.0066255864e+00, 3.5040431413e-01
9.0760000000e+01, 9.1606616600e-01, 3.8822036443e-03, 1.0060726402e+00, 1.0972313114e+00
9.0780000000e+01, 9.1638678796e-01, 4.1774943018e-03, 1.0056789193e+00, 1.8265275014e+00
9.0800000000e+01, 9.1687676780e-01, 4.5140388011e-03, 1.0055283789e+00, 2.5261893227e+00
9.0820000000e+01, 9.1681307766e-01, 4.7051092266e-03, 1.0049725377e+00, 3.1869035339e+00
9.0840000000e+01, 9.1738411768e-01, 4.9149971939e-03, 1.0046265844e+00, 3.7966688366e+00
9.0860000000e+01, 9.1752018298e-01, 5.1212664032e-03, 1.0044210390e+00, 4.3463399929e+00
9.0880000000e+01, 9.1770256839e-01, 5.2681879803e-03, 1.0042552999e+00, 4.8280354442e+00
9.0900000000e+01, 9.1807891923e-01, 5.3347731286e-03, 1.0037826901e+00, 5.2321205510e+00
9.0920000000e+01, 9.1822439330e-01, 5.4527446413e-03, 1.0037486737e+00, 5.5544025285e+00
9.0940000000e+01, 9.1798555527e-01, 5.5157110315e-03, 1.0035199682e+00, 5.7892788230e+00
9.0960000000e+01, 9.1877516828e-01, 5.5468323508e-03, 1.0035120070e+00, 5.9328050027e+00
9.0980000000e+01, 9.1910158025e-01, 5.5547936185e-03, 1.0034823331e+00, 5.9825194503e+00
9.1000000000e+01, 9.1944319101e-01, 5.5395948347e-03, 1.0035156257e+00, 5.9378524143e+00
9.1020000000e+01, 9.1883741092e-01, 5.4411646155e-03, 1.0034121292e+00, 5.7989134625e+00
9.1040000000e+01, 9.1896334370e-01, 5.3499719124e-03, 1.0035091119e+00, 5.5683029978e+00
9.1060000000e+01, 9.1880773710e-01, 5.2117353546e-03, 1.0036502435e+00, 5.2500677149e+00
9.1080000000e+01, 9.1897998998e-01, 5.0098086550e-03, 1.0036842598e+00, 4.8495545101e+00
9.1100000000e+01, 9.1875056072e-01, 4.7832744006e-03, 1.0038333527e+00, 4.3714236563e+00
9.1120000000e+01, 9.1887866476e-01, 4.5458838720e-03, 1.0042784599e+00, 3.8250395263e+00
9.1140000000e+01, 9.1882800215e-01, 4.2288806662e-03, 1.0044832816e+00, 3.2183348103e+00
9.1160000000e+01, 9.1841473997e-01, 3.8981261797e-03, 1.0046533632e+00, 2.5597389050e+00
9.1180000000e+01, 9.1853415899e-01, 3.6267193254e-03, 1.0052352595e+00, 1.8616986834e+00
9.1200000000e+01, 9.1825768588e-01, 3.2677385261e-03, 1.0055385115e+00, 1.1336223454e+00
9.1220000000e+01, 9.1810207928e-01, 2.9369840396e-03, 1.0058945973e+00, 3.8737240389e-01
9.1240000000e+01, 9.1807530047e-01, 2.6822234723e-03, 1.0064142509e+00, -3.6454583196e-01
9.1260000000e+01, 9.1772210968e-01, 2.3731815342e-03, 1.0068304081e+00, -1.1107811645e+00
9.1280000000e+01, 9.1729292498e-01, 2.0626920929e-03, 1.0070388486e+00, -1.8390839421e+00
9.1300000000e+01, 9.1719594226e-01, 1.7934564934e-03, 1.0075165246e+00, -2.5398049163e+00
9.1320000000e+01, 9.1679860263e-01, 1.5481046971e-03, 1.0078972180e+00, -3.2000370303e+00
9.1340000000e+01, 9.1658220089e-01, 1.2868303653e-03, 1.0082048124e+00, -3.8097950285e+00
9.1360000000e+01, 9.1642008053e-01, 1.0450973271e-03, 1.0084762193e+00, -4.3600359361e+00
9.1380000000e+01, 9.1623262887e-01, 8.6343567256e-04, 1.0089162602e+00, -4.8407379750e+00
9.1400000000e+01, 9.1602853091e-01, 6.5789021488e-04, 1.0090588393e+00, -5.2459187572e+00
9.1420000000e+01, 9.1582732796e-01, 5.5149872799e-04, 1.0093707763e+00, -5.5688435310e+00
9.1440000000e+01, 9.1567027386e-01, 4.3352721531e-04, 1.0095893492e+00, -5.8030916382e+00
9.1460000000e+01, 9.1565724633e-01, 3.7635083800e-04, 1.0096740282e+00, -5.9457120596e+00
9.1480000000e+01, 9.1558052866e-01, 3.9733963473e-04, 1.0100373515e+00, -5.9950393684e+00
9.1500000000e+01, 9.1556532988e-01, 4.2628969919e-04, 1.0100062302e+00, -5.9503869415e+00
9.1520000000e+01, 9.1485460580e-01, 5.2110116030e-04, 1.0100033352e+00, -5.8121273084e+00
9.1540000000e+01, 9.1510864261e-01, 6.6729898583e-04, 1.0100040589e+00, -5.5821012040e+00
9.1560000000e+01, 9.1479525817e-01, 8.1639181781e-04, 1.0097775247e+00, -5.2636029590e+00
9.1580000000e+01, 9.1489803089e-01, 1.0675336270e-03, 1.0097818672e+00, -4.8625711345e+00
9.1600000000e+01, 9.1500876489e-01, 1.3295317104e-03, 1.0096255368e+00, -4.3855140426e+00
9.1620000000e+01, 9.1496968230e-01, 1.5857397809e-03, 1.0093114286e+00, -3.8383556353e+00
9.1640000000e+01, 9.1539597200e-01, 1.9085329996e-03, 1.0091999709e+00, -3.2310738636e+00
9.1660000000e+01, 9.1535399441e-01, 2.1741498410e-03, 1.0087331511e+00, -2.5733691076e+00
9.1680000000e+01, 9.1575495280e-01, 2.4940480533e-03, 1.0084371367e+00, -1.8744231277e+00
9.1700000000e+01, 9.1583528923e-01, 2.8602663688e-03, 1.0081628348e+00, -1.1471868075e+00
9.1720000000e+01, 9.1614650242e-01, 3.2026008810e-03, 1.0077430589e+00, -4.0157235775e-01
9.1740000000e+01, 9.1640053924e-01, 3.5948742545e-03, 1.0074151994e+00, 3.5030935559e-01
9.1760000000e+01, 9.1650186447e-01, 3.9524075506e-03, 1.0069237721e+00, 1.0971655708e+00
9.1780000000e+01, 9.1672767497e-01, 4.3620509627e-03, 1.0066820390e+00, 1.8263960203e+00
9.1800000000e+01, 9.1707073323e-01, 4.7304405330e-03, 1.0063179920e+00, 2.5260359281e+00
9.1820000000e+01, 9.1715685967e-01, 5.0662612807e-03, 1.0058388684e+00, 3.1868816204e+00
9.1840000000e+01, 9.1733707383e-01, 5.4447833735e-03, 1.0056275329e+00, 3.7964643105e+00
9.1860000000e+01, 9.1729509623e-01, 5.7473115472e-03, 1.0052859222e+00, 4.3461865984e+00
9.1880000000e+01, 9.1782777742e-01, 6.0274034208e-03, 1.0049667477e+00, 4.8282399703e+00
9.1900000000e+01, 9.1804345540e-01, 6.2343963817e-03, 1.0047025784e+00, 5.2329459599e+00
